Chromossome	First_index	Last_index	Citoband	Unkown	Size	TandemRepeats_dens	STRs_dens	LTRs_dens	DRs_density	CDSs_density	CDSIntron_density	CDSExon_density	five_prime_UTRs_density	five_prime_UTRIntron_density	five_prime_UTRExon_density	three_prime_UTRs_density	three_prime_UTRIntron_density	three_prime_UTRExon_density	exons_density	SNP_density	Indel_density	Inserts_density	Deletes_density
chr6	125800000	126799999	q22.32	gneg	999999	0.0117350117	0.0038710039	0.0097580098	0.1565361565	0.0024970025	0.001952002	0.0005450005	0.0011860012	0.0003190003	0.0008670009	0.0091180091	0.009020009	9.80001e-05	0.0276640277	0.022315	0.00729	0.0016600017	0.0056380056
chr6	126800000	129999999	q22.33	gpos75	3199999	0.0159478175	0.0058131268	0.0123593789	0.2064356895	0.0029056259	0.0025603133	0.0003453126	0.0014437505	0.0005284377	0.0009153128	0.0075740649	0.0073656273	0.0002084376	0.0279975087	0.0252097	0.0082094	0.0022025007	0.0060318769
chr6	130000000	130899999	q23.1	gneg	899999	0.013134459	0.0048222276	0.0098811221	0.2052380058	0.005162228	0.0045288939	0.000633334	0.0079900089	0.0034000038	0.0045900051	0.0119244577	0.0119244577	0.0	0.0248811388	0.02722	0.0090356	0.0024222249	0.0066411185
chr6	130900000	134699999	q23.2	gpos50	3799999	0.0197250052	0.0071207913	0.0150578987	0.2508776976	0.0045800012	0.0036952641	0.0008847371	0.0020686848	0.0008894739	0.0011792108	0.0146197407	0.0143876354	0.0002321053	0.0421326427	0.0264882	0.0084287	0.0022981585	0.0061550016
chr6	134700000	138299999	q23.3	gneg	3599999	0.0193950054	0.0062147239	0.0155044488	0.326857313	0.0042094456	0.0031455564	0.0010638892	0.0040244456	0.0025305563	0.0014938893	0.013205837	0.0129533369	0.0002525001	0.0372844548	0.0264506	0.0087431	0.0021911117	0.0065788907
chr6	138300000	142199999	q24.1	gpos75	3899999	0.0192982101	0.0065928222	0.015248209	0.2055244117	0.0028838469	0.0021597441	0.0007241027	0.0011564106	0.0003233334	0.0008330771	0.0093982075	0.0089153869	0.0004828206	0.0250059038	0.0254269	0.0087031	0.0020751287	0.0066535914
chr6	142200000	145099999	q24.2	gneg	2899999	0.0175269026	0.0062865539	0.0137275909	0.3077418303	0.0045982774	0.0036079323	0.0009903452	0.0030955183	0.001418966	0.0016765523	0.0147489706	0.0146610395	8.79311e-05	0.0323227698	0.0259435	0.0078641	0.0020558628	0.0058275882
chr6	145100000	148499999	q24.3	gpos75	3399999	0.0166717696	0.005778237	0.0126097096	0.1505676913	0.0024608831	0.0007023531	0.0017585299	0.0007291179	0.0001535295	0.0005755884	0.0123244154	0.0122829448	4.14706e-05	0.0332332451	0.0259603	0.0081632	0.0019950006	0.0061897077
chr6	148500000	152099999	q25.1	gneg	3599999	0.0285250079	0.0071122242	0.0240388956	0.3094614749	0.0069133353	0.0052858348	0.0016275005	0.0030975009	0.0014611115	0.0016363893	0.0190733386	0.0179836161	0.0010897225	0.0380383439	0.0278603	0.0089311	0.0024211118	0.0065466685
chr6	152100000	155199999	q25.2	gpos50	3099999	0.0221229104	0.0073819379	0.0174254895	0.1899823193	0.0037622593	0.0032419365	0.0005203227	0.0027480654	0.0013654843	0.0013825811	0.0215335553	0.0214616198	7.19355e-05	0.0401484	0.0275165	0.0094297	0.0025587105	0.006897099
chr6	155200000	160599999	q25.3	gneg	5399999	0.0273577828	0.0072088902	0.022887782	0.3042815378	0.0048403713	0.003610371	0.0012300002	0.0036409266	0.0014955558	0.0021453708	0.021111115	0.0206913001	0.0004198149	0.0479585274	0.0282172	0.0092141	0.0024472227	0.0068000013
chr6	160600000	164099999	q26	gpos50	3499999	0.0297402942	0.0078831451	0.025470293	0.2012386289	0.0013280004	0.0011537146	0.0001742858	0.0010160003	0.0004345716	0.0005814287	0.0086848596	0.0084045738	0.0002802858	0.0340174383	0.0287274	0.0092074	0.0023662864	0.0068737162
chr6	164100000	170805978	q27	gneg	6705978	0.0614099837	0.0089930209	0.0579834888	0.2350798049	0.0034843538	0.0026088663	0.0008754875	0.0028477576	0.0018079391	0.0010398185	0.0120338898	0.0118440591	0.0001898306	0.0496375025	0.0294224	0.0090474	0.0021968459	0.0068859456
chr7	0	2799999	p22.3	gneg	2799999	0.1087700388	0.01606322	0.1025900366	0.4204933645	0.0081646458	0.0070321454	0.0011325004	0.0072992883	0.0042050015	0.0030942868	0.0237507228	0.0233603655	0.0003903573	0.0736939549	0.0381918	0.0104761	0.0025150009	0.0080121457
chr7	2800000	4499999	p22.2	gpos25	1699999	0.0405764945	0.0137117728	0.0339135494	0.2015254127	0.0007200004	0.0005452944	0.000174706	0.0005929415	0.0001923531	0.0004005885	0.0025529427	0.0025529427	0.0	0.0126376545	0.0416153	0.0097482	0.0024776485	0.0073300043
chr7	4500000	7199999	p22.1	gneg	2699999	0.07713151	0.0107707447	0.0710081744	0.2872008471	0.0125370417	0.0098296333	0.0027074084	0.0050974093	0.002554075	0.0025433343	0.0285755661	0.0271288989	0.0014466672	0.0717989155	0.0331789	0.0095615	0.002564075	0.0070451878
chr7	7200000	13699999	p21.3	gpos100	6499999	0.0166164641	0.0056104624	0.0134181559	0.1166164795	0.0019540003	0.0015258464	0.0004281539	0.0013476925	0.0006963078	0.0006513847	0.0086555398	0.0084870782	0.0001684616	0.0197204646	0.0328372	0.0096542	0.0024140004	0.0072736934
chr7	13700000	16499999	p21.2	gneg	2799999	0.0165792916	0.0060317879	0.0127721474	0.1158525414	0.0008385717	0.0004200002	0.0004185716	0.0011828576	0.0004260716	0.000756786	0.006279288	0.006279288	0.0	0.0172660776	0.0314479	0.0096889	0.0023139294	0.0074003598
chr7	16500000	20899999	p21.1	gpos100	4399999	0.0174265949	0.0066190924	0.0133795485	0.2072875471	0.002579546	0.0022556823	0.0003238637	0.0019347732	0.0008754547	0.0010593184	0.0119413664	0.0116079572	0.0003334092	0.0268706879	0.0311075	0.0087498	0.0022765914	0.006497956
chr7	20900000	25499999	p15.3	gneg	4599999	0.0189469606	0.0053100012	0.0152795685	0.2303052675	0.0032828268	0.0020673918	0.001215435	0.0022236961	0.0012378264	0.0009858698	0.0129902202	0.0127736984	0.0002165218	0.0336330508	0.0291137	0.0090446	0.002323044	0.0067613058
chr7	25500000	27899999	p15.2	gpos50	2399999	0.0218595924	0.0055633357	0.0181562576	0.2738351141	0.005711669	0.003187918	0.0025237511	0.0034429181	0.0024408344	0.0010020838	0.0164045902	0.0162433401	0.0001612501	0.0532233555	0.0258133	0.0086133	0.0022050009	0.006439586
chr7	27900000	28799999	p15.1	gneg	899999	0.0133211259	0.006636674	0.0092100102	0.3847970942	0.0002611114	0.0001344446	0.0001266668	0.0015266684	0.0001311113	0.0013955571	0.0	0.0	0.0	0.0085766762	0.0274856	0.0079733	0.0021711135	0.0058300065
chr7	28800000	34899999	p14.3	gpos75	6099999	0.0181034456	0.0060563944	0.0141880351	0.2329498743	0.0038027875	0.0027552464	0.0010475412	0.0027652464	0.0012070494	0.001558197	0.014546068	0.0143952483	0.0001508197	0.0412016461	0.0263557	0.0081623	0.0021088528	0.0060814764
chr7	34900000	37099999	p14.2	gneg	2199999	0.0209177368	0.0071868214	0.016922735	0.2927460422	0.0030195468	0.0020718191	0.0009477277	0.0023872738	0.0012590915	0.0011281823	0.0101145501	0.0099772773	0.0001372728	0.0434641107	0.0257077	0.0082432	0.00198591	0.0062795483
chr7	37100000	43299999	p14.1	gpos75	6199999	0.0206595195	0.0071170979	0.0162216155	0.2265672946	0.0032495167	0.0027243553	0.0005251614	0.0020545165	0.0012156454	0.0008388711	0.0090182273	0.0088593563	0.000158871	0.0269366172	0.0263292	0.0078811	0.0020696778	0.0058459687
chr7	43300000	45399999	p13	gneg	2099999	0.039775257	0.0083823849	0.0351419215	0.3345701593	0.0118552437	0.0107304813	0.0011247624	0.0075523845	0.004372383	0.0031800015	0.0385538279	0.0376581132	0.0008957147	0.0889862329	0.0258248	0.0084691	0.0021580963	0.0063385744
chr7	45400000	48999999	p12.3	gpos75	3599999	0.0246283402	0.0084022246	0.0199080611	0.2288908969	0.0039994456	0.0023636118	0.0016358338	0.0012030559	0.0004000001	0.0008030558	0.0090194469	0.0089700025	4.94445e-05	0.0265222296	0.0279906	0.0076378	0.0019580561	0.0056997238
chr7	49000000	50499999	p12.2	gneg	1499999	0.0223526816	0.0092366728	0.0183366789	0.1712774475	0.0036000024	0.0029200019	0.0006800005	0.0022060015	0.0005960004	0.0016100011	0.0118366746	0.0117220078	0.0001146667	0.0257180171	0.027852	0.007954	0.0020880014	0.0059020039
chr7	50500000	53899999	p12.1	gpos75	3399999	0.0209805944	0.0072338257	0.0170470638	0.1440606306	0.0012429415	0.0011502945	9.26471e-05	0.0007285296	0.000312353	0.0004161766	0.0023941184	0.0020370594	0.0003570589	0.0148785338	0.0296629	0.0086897	0.0021732359	0.0065400019
chr7	53900000	58099999	p11.2	gneg	4199999	0.0951990703	0.0118471457	0.090566212	0.1227700292	0.0022528577	0.0018985719	0.0003542858	0.0016747623	0.0007433335	0.0009314288	0.0081630972	0.0080369067	0.0001261905	0.0494300118	0.0263112	0.0080607	0.0019716671	0.0061207157
chr7	58100000	60099999	p11.1	acen	1999999	0.9730424865	0.0009280005	0.9730424865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000607	0.0001605	1.45e-05	0.0001460001
chr7	60100000	62099999	q11.1	acen	1999999	0.816036408	0.0045385023	0.8157739079	0.0030410015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090575	0.0014995	0.0002745001	0.0012315006
chr7	62100000	67499999	q11.21	gneg	5399999	0.1681894756	0.0088855572	0.1644333638	0.1212131706	0.0040796304	0.003625371	0.0004542593	0.0018324077	0.0011955558	0.000636852	0.0122833356	0.0121461134	0.0001372222	0.0474353792	0.0237472	0.0074911	0.0018892596	0.005625927
chr7	67500000	72699999	q11.22	gpos50	5199999	0.0380840458	0.0159917338	0.0300398135	0.149262721	0.0006471155	0.0004563462	0.0001907693	0.0010711541	0.0002750001	0.000796154	0.0039811546	0.0039759623	5.1923e-06	0.0088563479	0.0286454	0.0089898	0.0023153851	0.0067067321
chr7	72700000	77899999	q11.23	gneg	5199999	0.0601873193	0.0118817331	0.053251741	0.314801599	0.0082578862	0.0062823089	0.0019755773	0.0058309627	0.0027851928	0.0030457698	0.0197290423	0.0187703882	0.000958654	0.0541340489	0.0180877	0.0063142	0.0016601926	0.0046713471
chr7	77900000	86699999	q21.11	gpos100	8799999	0.0181279566	0.0066080689	0.0140025016	0.130535583	0.0016921593	0.0015254547	0.0001667046	0.0009650001	0.0002511364	0.0007138637	0.0073859099	0.0065809098	0.0008050001	0.0186650021	0.0263315	0.0088085	0.0022314775	0.0066067053
chr7	86700000	88499999	q21.12	gneg	1799999	0.0157811199	0.0044911136	0.0125566736	0.1627467571	0.005231114	0.004286669	0.000944445	0.0036794465	0.0025022236	0.0011772229	0.0210177895	0.0205977892	0.0004200002	0.0451605806	0.0238895	0.0078628	0.0019694455	0.0059127811
chr7	88500000	91499999	q21.13	gpos75	2999999	0.0164636722	0.0068123356	0.0122790041	0.1143830381	0.0037450012	0.0035783345	0.0001666667	0.0016520006	0.0006870002	0.0009650003	0.0096093365	0.0094160031	0.0001933334	0.0248720083	0.0261493	0.0084107	0.002149334	0.0062810021
chr7	91500000	93299999	q21.2	gneg	1799999	0.0171161206	0.005355003	0.0131238962	0.2090306717	0.0131722295	0.0118172288	0.0013550008	0.0069988928	0.0043716691	0.0026272237	0.0239061244	0.0224950125	0.0014111119	0.0658789255	0.0227445	0.0077633	0.0019405566	0.0058411144
chr7	93300000	98399999	q21.3	gpos75	5099999	0.0217703964	0.0061817659	0.0179227486	0.1645974833	0.0034513732	0.0023876475	0.0010637257	0.0016047062	0.0005817648	0.0010229414	0.0129709829	0.0129123555	5.86275e-05	0.0347264774	0.0246414	0.0079361	0.0020286278	0.0059286286
chr7	98400000	104199999	q22.1	gneg	5799999	0.0590517343	0.010861726	0.052856216	0.2836074627	0.0188212101	0.0165931063	0.0022281038	0.007433622	0.0036094834	0.0038241386	0.0311762123	0.0299101776	0.0012660347	0.0817860486	0.0250809	0.0083278	0.0022010349	0.0061698286
chr7	104200000	104899999	q22.2	gpos50	699999	0.0151128787	0.0057457225	0.0116014451	0.0552172217	0.0010514301	0.0006342866	0.0004171435	0.0004542864	0.0004542864	0.0	0.0001957146	0.0	0.0001957146	0.0093971563	0.0274358	0.0077629	0.0020671458	0.0057242939
chr7	104900000	107799999	q22.3	gneg	2899999	0.0263193194	0.0071186231	0.0217093178	0.3229363183	0.0065403471	0.0052317259	0.0013086211	0.0034548288	0.00203138	0.0014234488	0.0211017314	0.0209179382	0.0001837932	0.0548448465	0.0264245	0.0085241	0.002245518	0.0063075884
chr7	107800000	114999999	q31.1	gpos75	7199999	0.0171165302	0.0060758342	0.0134854185	0.1464762703	0.0025325004	0.0022140281	0.0003184723	0.0017275002	0.0008129168	0.0009145835	0.0073951399	0.007316251	7.88889e-05	0.0196548638	0.0256415	0.0082168	0.0020602781	0.006181112
chr7	115000000	117699999	q31.2	gneg	2699999	0.016227043	0.0065937061	0.0118988933	0.2614904672	0.0028174085	0.0022144453	0.0006029632	0.0016248154	0.0008911114	0.000733704	0.0129166715	0.0129011159	1.55556e-05	0.0287729736	0.0239322	0.0076037	0.0018748155	0.0057614836
chr7	117700000	121399999	q31.31	gpos75	3699999	0.0149816257	0.0055110826	0.0115086518	0.1010578652	0.0016883788	0.0012210814	0.0004672974	0.0015694599	0.0007754056	0.0007940543	0.0083610833	0.0083121644	4.89189e-05	0.0144402742	0.024667	0.0082546	0.002168379	0.0061032449
chr7	121400000	124099999	q31.32	gneg	2699999	0.0195025998	0.0072507434	0.0144937091	0.1595685776	0.0061040763	0.0047685203	0.0013355561	0.0024918528	0.0010400004	0.0014518524	0.0099737074	0.0089600033	0.0010137041	0.0266877877	0.0243937	0.00841	0.0020500008	0.0063851876
chr7	124100000	127499999	q31.33	gpos75	3399999	0.0170826521	0.0063335313	0.0132229451	0.05406031	0.0017105887	0.001376471	0.0003341177	0.0007682355	0.0002944119	0.0004738237	0.0027914714	0.0027188243	7.26471e-05	0.0222944183	0.0261215	0.0085624	0.0020941183	0.0064991196
chr7	127500000	129599999	q32.1	gneg	2099999	0.0266638222	0.0071057177	0.0224942964	0.3336901589	0.0086076231	0.0067076222	0.0019000009	0.0049142881	0.0018838104	0.0030304776	0.0277238227	0.0272095368	0.000514286	0.0636800303	0.0244533	0.0080924	0.0022480963	0.0058723837
chr7	129600000	130799999	q32.2	gpos25	1199999	0.0306941922	0.0084108403	0.025192521	0.3070302559	0.0064625054	0.0045933372	0.0018691682	0.0059133383	0.0041108368	0.0018025015	0.0264491887	0.0264491887	0.0	0.0714642262	0.0247225	0.0090875	0.0023433353	0.0067650056
chr7	130800000	132899999	q32.3	gneg	2099999	0.0256152503	0.0102776239	0.0189061995	0.2902829954	0.0012104768	0.0009890481	0.0002214287	0.0008500004	0.0001633334	0.000686667	0.0110395291	0.0109476243	9.19048e-05	0.0368571604	0.0277153	0.0084614	0.0022900011	0.0062047649
chr7	132900000	138499999	q33	gpos50	5599999	0.020939468	0.0070853584	0.0166519673	0.2220761111	0.0024760719	0.001615536	0.0008605359	0.0017296432	0.0006712501	0.001058393	0.0101710732	0.0099951804	0.0001758929	0.0281842907	0.0260411	0.008503	0.0021998218	0.0063353583
chr7	138500000	143399999	q34	gneg	4899999	0.0289422508	0.0083202058	0.024105311	0.2593682162	0.0116393901	0.0090448998	0.0025944903	0.0051218378	0.0026693883	0.0024524495	0.0276100056	0.0268895973	0.0007204083	0.0612677676	0.0264239	0.0084173	0.0021834698	0.0062640829
chr7	143400000	148199999	q35	gpos75	4799999	0.0203047959	0.0069552098	0.0158306283	0.0722539734	0.0068170848	0.0067314597	8.5625e-05	0.0010529169	0.0003852084	0.0006677085	0.0083525017	0.008053335	0.0002991667	0.0294354228	0.0250204	0.0079142	0.0020864588	0.0058604179
chr7	148200000	152799999	q36.1	gneg	4599999	0.0374723995	0.0081926105	0.0333989203	0.2911968024	0.0131841333	0.0119734809	0.0012106524	0.0064986971	0.0032165224	0.0032821746	0.023617179	0.0231197876	0.0004973914	0.0728400158	0.0268096	0.0087933	0.0023341309	0.0064963058
chr7	152800000	155199999	q36.2	gpos25	2399999	0.0356054315	0.0092891705	0.0315154298	0.0709512796	0.0012341672	0.0006495836	0.0005845836	0.0011333338	0.0	0.0011333338	0.0035425015	0.0034020848	0.0001404167	0.025650844	0.0284371	0.0083392	0.0021291676	0.0062475026
chr7	155200000	159345972	q36.3	gneg	4145972	0.0952215789	0.0128131594	0.0907198601	0.2278073754	0.0030424711	0.0016198855	0.0014225856	0.0017952364	0.0008762722	0.0009189642	0.0130394031	0.0128365556	0.0002028475	0.0378712157	0.0325477	0.0105695	0.0026459417	0.0079727987
chr8	0	2299999	p23.3	gneg	2299999	0.1193139649	0.0077556555	0.116285268	0.222619662	0.0039260887	0.0038204364	0.0001056522	0.0018565225	0.00110087	0.0007556525	0.0177213121	0.017545225	0.000176087	0.0454748024	0.0384122	0.0075061	0.00193174	0.0056034807
chr8	2300000	6299999	p23.2	gpos75	3999999	0.0297315074	0.0094977524	0.0247830062	0.0517325129	8.15e-05	0.0	8.15e-05	0.00013875	0.0	0.00013875	0.0008077502	0.0008077502	0.0	0.0122637531	0.0573943	0.010852	0.0027457507	0.008157002
chr8	6300000	12799999	p23.1	gneg	6499999	0.0282338505	0.0070244626	0.0235087728	0.2614138864	0.0107483093	0.0095480015	0.0012003079	0.0028467697	0.0009147694	0.0019320003	0.0149710792	0.0142213868	0.0007496924	0.0593603168	0.0320754	0.0067645	0.0017509233	0.0050384623
chr8	12800000	19199999	p22	gpos100	6399999	0.0182990654	0.0069643761	0.0140240647	0.1657825259	0.0029167192	0.0024615629	0.0004551563	0.0019723441	0.0008984376	0.0010739064	0.0111743767	0.0109892205	0.0001851563	0.0273645355	0.0408922	0.0095178	0.0025567191	0.0069998448
chr8	19200000	23499999	p21.3	gneg	4299999	0.0249539593	0.0081386065	0.0203320978	0.3121491424	0.0061679084	0.0052648849	0.0009030235	0.005111164	0.002617675	0.002493489	0.0170007016	0.0166369806	0.000363721	0.0509188491	0.0335591	0.0086416	0.0022872098	0.0063904666
chr8	23500000	27499999	p21.2	gpos50	3999999	0.0205072551	0.0072502518	0.016060004	0.2370930593	0.0042892511	0.0037822509	0.0005070001	0.0024577506	0.0011497503	0.0013080003	0.0141980035	0.0136945034	0.0005035001	0.0315365079	0.028313	0.008369	0.0022207506	0.0061837515
chr8	27500000	28999999	p21.1	gneg	1499999	0.0220326814	0.0082586722	0.0168373446	0.2951475301	0.0083193389	0.0065340044	0.0017853345	0.0055266704	0.0025940017	0.0029326686	0.026545351	0.0245653497	0.0019800013	0.056543371	0.0271794	0.0089153	0.0023360016	0.0066133377
chr8	29000000	36699999	p12	gpos75	7699999	0.0227462367	0.007464936	0.0181297426	0.1777827504	0.0029002601	0.0026898705	0.0002103896	0.0014964937	0.0008967534	0.0005997403	0.0075805205	0.0071803905	0.0004001299	0.0234619511	0.0266084	0.0080238	0.0020805198	0.0059716891
chr8	36700000	38499999	p11.23	gneg	1799999	0.0340989078	0.0104050058	0.0284644603	0.3343468524	0.0095505609	0.0085950048	0.0009555561	0.0057333365	0.0027033348	0.0030300017	0.0249555694	0.0242061246	0.0007494449	0.0647778138	0.0263045	0.0077489	0.0019594455	0.0058205588
chr8	38500000	39899999	p11.22	gpos25	1399999	0.0269007335	0.0079171485	0.0225878733	0.2152672966	0.0039500028	0.0026714305	0.0012785723	0.0032000023	0.0015442868	0.0016557155	0.0127800091	0.0126157233	0.0001642858	0.0385800276	0.0249722	0.0082857	0.0021621444	0.0061771473
chr8	39900000	43199999	p11.21	gneg	3299999	0.0314063732	0.0091866695	0.0257087957	0.2630446252	0.0060075776	0.0046845469	0.0013230307	0.0050593955	0.0030033342	0.0020560612	0.0232651586	0.0224251583	0.0008400003	0.0496845605	0.02811	0.0086749	0.0023548492	0.0063527292
chr8	43200000	45199999	p11.1	acen	1999999	0.7841668921	0.0010315005	0.7835338918	0.0131965066	0.0001840001	0.0001840001	0.0	5e-07	0.0	5e-07	0.0015265008	0.0015265008	0.0	0.0057985029	0.014915	0.002936	0.0007495004	0.0021950011
chr8	45200000	47199999	q11.1	acen	1999999	0.6093288047	0.0023855012	0.6081333041	0.0153050077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123420062	0.022137	0.004443	0.0010310005	0.0034195017
chr8	47200000	51299999	q11.21	gneg	4099999	0.0227780543	0.0066895138	0.0182963459	0.153628818	0.0015360979	0.0010204881	0.0005156099	0.0010939027	0.0007300002	0.0003639025	0.0050048793	0.0049797573	2.5122e-05	0.0205058587	0.0277146	0.0080146	0.0019780493	0.0060668307
chr8	51300000	51699999	q11.22	gpos75	399999	0.0277650694	0.0059100148	0.023182558	0.063597659	0.0037350093	0.0037350093	0.0	0.0	0.0	0.0	0.0011125028	0.0	0.0011125028	0.008400021	0.0275826	0.0088325	0.0025350063	0.0063300158
chr8	51700000	54599999	q11.23	gneg	2899999	0.0227520768	0.0079300027	0.0192475928	0.1512621211	0.0034875874	0.0027775872	0.0007100002	0.0018534489	0.0011710349	0.000682414	0.0081593132	0.0075317267	0.0006275864	0.0295893205	0.0270445	0.0082893	0.0022024146	0.0061110366
chr8	54600000	60599999	q12.1	gpos50	5999999	0.0201273367	0.0060828343	0.0164473361	0.1571245262	0.0029411672	0.0023493337	0.0005918334	0.0013393336	0.0008221668	0.0005171668	0.0114270019	0.0112911685	0.0001358334	0.0305653384	0.0276205	0.007835	0.0020163337	0.005850501
chr8	60600000	61299999	q12.2	gneg	699999	0.0175057393	0.0062142946	0.0141228773	0.293534705	0.0027842897	0.0027842897	0.0	0.0020571458	0.0006842867	0.0013728591	0.0116457309	0.0097042996	0.0019414313	0.0386700552	0.0264729	0.0080286	0.0021257173	0.0059142942
chr8	61300000	65099999	q12.3	gpos50	3799999	0.0163360569	0.0059855279	0.0127600034	0.0974779204	0.0015923688	0.0012628951	0.0003294738	0.0008394739	0.0006978949	0.000141579	0.0140636879	0.0139747405	8.89474e-05	0.0360402726	0.02592	0.0077582	0.0020065795	0.0057752647
chr8	65100000	67099999	q13.1	gneg	1999999	0.0252550126	0.0069630035	0.0206005103	0.2381346191	0.0053870027	0.0029250015	0.0024620012	0.0035125018	0.0023055012	0.0012070006	0.0183225092	0.0182195091	0.0001030001	0.0442695221	0.0250315	0.007928	0.002038501	0.005919503
chr8	67100000	69599999	q13.2	gpos50	2499999	0.0192172077	0.0061096024	0.0151744061	0.1580940632	0.0015156006	0.0009676004	0.0005480002	0.0016936007	0.0011280005	0.0005656002	0.0079868032	0.0079024032	8.44e-05	0.02507761	0.0260912	0.0080884	0.0021108008	0.0060096024
